date,location,statistic,deg_f,watershed
2020-05-19T00:00:00Z,mossbraebelow,min,46.974,little sacramento river
2020-05-19T00:00:00Z,mossbraebelow,dif,4.484000000000002,little sacramento river
2020-05-19T00:00:00Z,soda,avg,50.07825925925926,little sacramento river
2020-05-19T00:00:00Z,soda,max,53.559,little sacramento river
2020-05-19T00:00:00Z,soda,min,48.315,little sacramento river
2020-05-19T00:00:00Z,soda,dif,5.244,little sacramento river
2020-05-19T00:00:00Z,riverside,avg,50.48712500000001,little sacramento river
2020-05-19T00:00:00Z,riverside,max,54.126,little sacramento river
2020-05-19T00:00:00Z,riverside,min,47.871,little sacramento river
2020-05-19T00:00:00Z,riverside,dif,6.2549999999999955,little sacramento river
2020-05-19T00:00:00Z,conant,avg,50.694562499999996,little sacramento river
2020-05-19T00:00:00Z,conant,max,54.561,little sacramento river
2020-05-19T00:00:00Z,conant,min,47.557,little sacramento river
2020-05-19T00:00:00Z,conant,dif,7.003999999999998,little sacramento river
2020-05-19T00:00:00Z,sims,avg,50.95179166666667,little sacramento river
2020-05-19T00:00:00Z,sims,max,54.343,little sacramento river
2020-05-19T00:00:00Z,sims,min,47.736,little sacramento river
2020-05-19T00:00:00Z,sims,dif,6.607000000000006,little sacramento river
2020-05-19T00:00:00Z,gibson,avg,51.86629166666668,little sacramento river
2020-05-19T00:00:00Z,gibson,max,55.256,little sacramento river
2020-05-19T00:00:00Z,gibson,min,48.36,little sacramento river
2020-05-19T00:00:00Z,gibson,dif,6.896000000000001,little sacramento river
2020-05-20T00:00:00Z,box,avg,48.41085416666666,little sacramento river
2020-05-20T00:00:00Z,box,max,49.249,little sacramento river
2020-05-20T00:00:00Z,box,min,46.841,little sacramento river
2020-05-20T00:00:00Z,box,dif,2.4080000000000013,little sacramento river
2020-05-20T00:00:00Z,cantara,avg,48.487958333333346,little sacramento river
2020-05-20T00:00:00Z,cantara,max,49.825,little sacramento river
2020-05-20T00:00:00Z,cantara,min,46.841,little sacramento river
2020-05-20T00:00:00Z,cantara,dif,2.9840000000000018,little sacramento river
2020-05-20T00:00:00Z,mossbraeup,avg,49.32658333333334,little sacramento river
2020-05-20T00:00:00Z,mossbraeup,max,51.895,little sacramento river
2020-05-20T00:00:00Z,mossbraeup,min,47.199,little sacramento river
2020-05-20T00:00:00Z,mossbraeup,dif,4.696000000000005,little sacramento river
2020-05-20T00:00:00Z,mossbraebelow,avg,49.449583333333344,little sacramento river
2020-05-20T00:00:00Z,mossbraebelow,max,52.554,little sacramento river
2020-05-20T00:00:00Z,mossbraebelow,min,47.289,little sacramento river
2020-05-20T00:00:00Z,mossbraebelow,dif,5.265000000000001,little sacramento river
2020-05-20T00:00:00Z,soda,avg,50.289875000000016,little sacramento river
2020-05-20T00:00:00Z,soda,max,53.776,little sacramento river
2020-05-20T00:00:00Z,soda,min,47.736,little sacramento river
2020-05-20T00:00:00Z,soda,dif,6.040000000000006,little sacramento river
2020-05-20T00:00:00Z,riverside,avg,51.459000000000024,little sacramento river
2020-05-20T00:00:00Z,riverside,max,56.122,little sacramento river
2020-05-20T00:00:00Z,riverside,min,48.45,little sacramento river
2020-05-20T00:00:00Z,riverside,dif,7.671999999999997,little sacramento river
2020-05-20T00:00:00Z,conant,avg,51.99504166666669,little sacramento river
2020-05-20T00:00:00Z,conant,max,56.728,little sacramento river
2020-05-20T00:00:00Z,conant,min,48.45,little sacramento river
2020-05-20T00:00:00Z,conant,dif,8.277999999999999,little sacramento river
2020-05-20T00:00:00Z,sims,avg,52.385937500000004,little sacramento river
2020-05-20T00:00:00Z,sims,max,56.901,little sacramento river
2020-05-20T00:00:00Z,sims,min,48.762,little sacramento river
2020-05-20T00:00:00Z,sims,dif,8.139000000000003,little sacramento river
2020-05-20T00:00:00Z,gibson,avg,53.43964583333334,little sacramento river
2020-05-20T00:00:00Z,gibson,max,57.506,little sacramento river
2020-05-20T00:00:00Z,gibson,min,49.737,little sacramento river
2020-05-20T00:00:00Z,gibson,dif,7.768999999999998,little sacramento river
2020-05-21T00:00:00Z,box,avg,47.40993749999999,little sacramento river
2020-05-21T00:00:00Z,box,max,49.204,little sacramento river
2020-05-21T00:00:00Z,box,min,45.896,little sacramento river
2020-05-21T00:00:00Z,box,dif,3.308,little sacramento river
2020-05-21T00:00:00Z,cantara,avg,47.716958333333345,little sacramento river
2020-05-21T00:00:00Z,cantara,max,49.737,little sacramento river
2020-05-21T00:00:00Z,cantara,min,45.489,little sacramento river
2020-05-21T00:00:00Z,cantara,dif,4.248000000000005,little sacramento river
2020-05-21T00:00:00Z,mossbraeup,avg,48.314729166666666,little sacramento river
2020-05-21T00:00:00Z,mossbraeup,max,51.458,little sacramento river
2020-05-21T00:00:00Z,mossbraeup,min,45.082,little sacramento river
2020-05-21T00:00:00Z,mossbraeup,dif,6.375999999999998,little sacramento river
2020-05-21T00:00:00Z,mossbraebelow,avg,47.97979166666667,little sacramento river
2020-05-21T00:00:00Z,mossbraebelow,max,51.852,little sacramento river
2020-05-21T00:00:00Z,mossbraebelow,min,45.036,little sacramento river
2020-05-21T00:00:00Z,mossbraebelow,dif,6.815999999999995,little sacramento river
2020-05-21T00:00:00Z,soda,avg,51.13795833333334,little sacramento river
2020-05-21T00:00:00Z,soda,max,55.647,little sacramento river
2020-05-21T00:00:00Z,soda,min,48.272,little sacramento river
2020-05-21T00:00:00Z,soda,dif,7.375,little sacramento river
2020-05-21T00:00:00Z,riverside,avg,50.19241666666667,little sacramento river
2020-05-21T00:00:00Z,riverside,max,54.43,little sacramento river
2020-05-21T00:00:00Z,riverside,min,45.896,little sacramento river
2020-05-21T00:00:00Z,riverside,dif,8.533999999999999,little sacramento river
2020-05-21T00:00:00Z,conant,avg,51.41545833333334,little sacramento river
2020-05-21T00:00:00Z,conant,max,54.734,little sacramento river
2020-05-21T00:00:00Z,conant,min,47.199,little sacramento river
2020-05-21T00:00:00Z,conant,dif,7.535000000000004,little sacramento river
2020-05-21T00:00:00Z,sims,avg,52.37402083333333,little sacramento river
2020-05-21T00:00:00Z,sims,max,54.909,little sacramento river
2020-05-21T00:00:00Z,sims,min,48.182,little sacramento river
2020-05-21T00:00:00Z,sims,dif,6.726999999999997,little sacramento river
2020-05-21T00:00:00Z,gibson,avg,53.62600000000001,little sacramento river
2020-05-21T00:00:00Z,gibson,max,55.992,little sacramento river
2020-05-21T00:00:00Z,gibson,min,51.062,little sacramento river
2020-05-21T00:00:00Z,gibson,dif,4.93,little sacramento river
2020-05-22T00:00:00Z,box,avg,48.2108125,little sacramento river
2020-05-22T00:00:00Z,box,max,50.047,little sacramento river
2020-05-22T00:00:00Z,box,min,46.571,little sacramento river
2020-05-22T00:00:00Z,box,dif,3.475999999999999,little sacramento river
2020-05-22T00:00:00Z,cantara,avg,48.483125,little sacramento river
2020-05-22T00:00:00Z,cantara,max,50.135,little sacramento river
2020-05-22T00:00:00Z,cantara,min,46.391,little sacramento river
2020-05-22T00:00:00Z,cantara,dif,3.7439999999999998,little sacramento river
2020-05-22T00:00:00Z,mossbraeup,avg,49.10729166666664,little sacramento river
2020-05-22T00:00:00Z,mossbraeup,max,51.852,little sacramento river
2020-05-22T00:00:00Z,mossbraeup,min,46.166,little sacramento river
2020-05-22T00:00:00Z,mossbraeup,dif,5.686,little sacramento river
2020-05-22T00:00:00Z,mossbraebelow,avg,48.789187500000025,little sacramento river
2020-05-22T00:00:00Z,mossbraebelow,max,52.335,little sacramento river
2020-05-22T00:00:00Z,mossbraebelow,min,46.076,little sacramento river
2020-05-22T00:00:00Z,mossbraebelow,dif,6.259,little sacramento river
2020-05-22T00:00:00Z,soda,avg,51.2000625,little sacramento river
2020-05-22T00:00:00Z,soda,max,54.169,little sacramento river
2020-05-22T00:00:00Z,soda,min,49.204,little sacramento river
2020-05-22T00:00:00Z,soda,dif,4.964999999999996,little sacramento river
2020-05-22T00:00:00Z,riverside,avg,51.076208333333334,little sacramento river
2020-05-22T00:00:00Z,riverside,max,54.648,little sacramento river
2020-05-22T00:00:00Z,riverside,min,47.064,little sacramento river
2020-05-22T00:00:00Z,riverside,dif,7.584000000000003,little sacramento river
2020-05-22T00:00:00Z,conant,avg,51.551458333333336,little sacramento river
2020-05-22T00:00:00Z,conant,max,54.82,little sacramento river
2020-05-22T00:00:00Z,conant,min,48.36,little sacramento river
2020-05-22T00:00:00Z,conant,dif,6.460000000000001,little sacramento river
2020-05-22T00:00:00Z,sims,avg,51.93789583333335,little sacramento river
2020-05-22T00:00:00Z,sims,max,55.256,little sacramento river
2020-05-22T00:00:00Z,sims,min,48.983,little sacramento river
2020-05-22T00:00:00Z,sims,dif,6.273000000000003,little sacramento river
2020-05-22T00:00:00Z,gibson,avg,52.99772916666666,little sacramento river
2020-05-22T00:00:00Z,gibson,max,56.251,little sacramento river
2020-05-22T00:00:00Z,gibson,min,50.135,little sacramento river
2020-05-22T00:00:00Z,gibson,dif,6.116,little sacramento river
2020-05-23T00:00:00Z,box,avg,47.96889583333333,little sacramento river
2020-05-23T00:00:00Z,box,max,50.709,little sacramento river
2020-05-23T00:00:00Z,box,min,46.256,little sacramento river
2020-05-23T00:00:00Z,box,dif,4.453000000000003,little sacramento river
2020-05-23T00:00:00Z,cantara,avg,48.28752083333333,little sacramento river
2020-05-23T00:00:00Z,cantara,max,50.974,little sacramento river
2020-05-23T00:00:00Z,cantara,min,45.986,little sacramento river
2020-05-23T00:00:00Z,cantara,dif,4.9879999999999995,little sacramento river
2020-05-23T00:00:00Z,mossbraeup,avg,49.094083333333344,little sacramento river
2020-05-23T00:00:00Z,mossbraeup,max,52.597,little sacramento river
2020-05-23T00:00:00Z,mossbraeup,min,45.896,little sacramento river
2020-05-23T00:00:00Z,mossbraeup,dif,6.7010000000000005,little sacramento river
2020-05-23T00:00:00Z,mossbraebelow,avg,48.818229166666676,little sacramento river
2020-05-23T00:00:00Z,mossbraebelow,max,52.817,little sacramento river
2020-05-23T00:00:00Z,mossbraebelow,min,45.806,little sacramento river
2020-05-23T00:00:00Z,mossbraebelow,dif,7.011000000000003,little sacramento river
2020-05-23T00:00:00Z,soda,avg,50.76127083333333,little sacramento river
2020-05-23T00:00:00Z,soda,max,54.082,little sacramento river
2020-05-23T00:00:00Z,soda,min,48.538,little sacramento river
2020-05-23T00:00:00Z,soda,dif,5.544000000000004,little sacramento river
2020-05-23T00:00:00Z,riverside,avg,51.048437500000006,little sacramento river
2020-05-23T00:00:00Z,riverside,max,55.038,little sacramento river
2020-05-23T00:00:00Z,riverside,min,47.064,little sacramento river
2020-05-23T00:00:00Z,riverside,dif,7.973999999999997,little sacramento river
2020-05-23T00:00:00Z,conant,avg,51.122312500000014,little sacramento river
2020-05-23T00:00:00Z,conant,max,54.995,little sacramento river
2020-05-23T00:00:00Z,conant,min,47.602,little sacramento river
2020-05-23T00:00:00Z,conant,dif,7.393000000000001,little sacramento river
2020-05-23T00:00:00Z,sims,avg,51.40183333333334,little sacramento river
2020-05-23T00:00:00Z,sims,max,55.949,little sacramento river
2020-05-23T00:00:00Z,sims,min,47.736,little sacramento river
2020-05-23T00:00:00Z,sims,dif,8.213000000000001,little sacramento river
2020-05-23T00:00:00Z,gibson,avg,52.288520833333365,little sacramento river
2020-05-23T00:00:00Z,gibson,max,56.035,little sacramento river
2020-05-23T00:00:00Z,gibson,min,48.583,little sacramento river
2020-05-23T00:00:00Z,gibson,dif,7.451999999999998,little sacramento river
2020-05-24T00:00:00Z,box,avg,48.10041666666666,little sacramento river
2020-05-24T00:00:00Z,box,max,50.223,little sacramento river
2020-05-24T00:00:00Z,box,min,46.886,little sacramento river
2020-05-24T00:00:00Z,box,dif,3.336999999999996,little sacramento river
2020-05-24T00:00:00Z,cantara,avg,48.54137500000001,little sacramento river
2020-05-24T00:00:00Z,cantara,max,50.268,little sacramento river
2020-05-24T00:00:00Z,cantara,min,46.526,little sacramento river
2020-05-24T00:00:00Z,cantara,dif,3.7419999999999973,little sacramento river
2020-05-24T00:00:00Z,mossbraeup,avg,49.25316666666666,little sacramento river
2020-05-24T00:00:00Z,mossbraeup,max,51.589,little sacramento river
2020-05-24T00:00:00Z,mossbraeup,min,46.481,little sacramento river
2020-05-24T00:00:00Z,mossbraeup,dif,5.107999999999997,little sacramento river
2020-05-24T00:00:00Z,mossbraebelow,avg,49.111583333333336,little sacramento river
2020-05-24T00:00:00Z,mossbraebelow,max,51.809,little sacramento river
2020-05-24T00:00:00Z,mossbraebelow,min,46.391,little sacramento river
2020-05-24T00:00:00Z,mossbraebelow,dif,5.417999999999999,little sacramento river
2020-05-24T00:00:00Z,soda,avg,50.88047916666667,little sacramento river
2020-05-24T00:00:00Z,soda,max,55.081,little sacramento river
2020-05-24T00:00:00Z,soda,min,47.914,little sacramento river
2020-05-24T00:00:00Z,soda,dif,7.167000000000002,little sacramento river
2020-05-24T00:00:00Z,riverside,avg,50.65897916666665,little sacramento river
2020-05-24T00:00:00Z,riverside,max,55.213,little sacramento river
2020-05-24T00:00:00Z,riverside,min,47.781,little sacramento river
2020-05-24T00:00:00Z,riverside,dif,7.432000000000002,little sacramento river
2020-05-24T00:00:00Z,conant,avg,50.88085416666667,little sacramento river
2020-05-24T00:00:00Z,conant,max,55.125,little sacramento river
2020-05-24T00:00:00Z,conant,min,47.467,little sacramento river
2020-05-24T00:00:00Z,conant,dif,7.658000000000001,little sacramento river
2020-05-24T00:00:00Z,sims,avg,51.23258333333333,little sacramento river
2020-05-24T00:00:00Z,sims,max,55.299,little sacramento river
2020-05-24T00:00:00Z,sims,min,47.691,little sacramento river
2020-05-24T00:00:00Z,sims,dif,7.607999999999997,little sacramento river
2020-05-24T00:00:00Z,gibson,avg,52.13412499999999,little sacramento river
2020-05-24T00:00:00Z,gibson,max,55.558,little sacramento river
2020-05-24T00:00:00Z,gibson,min,48.762,little sacramento river
2020-05-24T00:00:00Z,gibson,dif,6.795999999999999,little sacramento river
2020-05-25T00:00:00Z,box,avg,48.28929166666668,little sacramento river
2020-05-25T00:00:00Z,box,max,49.914,little sacramento river
2020-05-25T00:00:00Z,box,min,47.244,little sacramento river
2020-05-25T00:00:00Z,box,dif,2.6700000000000017,little sacramento river
2020-05-25T00:00:00Z,cantara,avg,48.352124999999994,little sacramento river
2020-05-25T00:00:00Z,cantara,max,49.561,little sacramento river
2020-05-25T00:00:00Z,cantara,min,47.289,little sacramento river
2020-05-25T00:00:00Z,cantara,dif,2.2719999999999985,little sacramento river
2020-05-25T00:00:00Z,mossbraeup,avg,48.5188125,little sacramento river
2020-05-25T00:00:00Z,mossbraeup,max,50.311,little sacramento river
2020-05-25T00:00:00Z,mossbraeup,min,47.289,little sacramento river
2020-05-25T00:00:00Z,mossbraeup,dif,3.0219999999999985,little sacramento river
2020-05-25T00:00:00Z,mossbraebelow,avg,48.33972916666667,little sacramento river
2020-05-25T00:00:00Z,mossbraebelow,max,50.488,little sacramento river
2020-05-25T00:00:00Z,mossbraebelow,min,46.974,little sacramento river
2020-05-25T00:00:00Z,mossbraebelow,dif,3.514000000000003,little sacramento river
2020-05-25T00:00:00Z,soda,avg,50.425083333333326,little sacramento river
2020-05-25T00:00:00Z,soda,max,54.952,little sacramento river
2020-05-25T00:00:00Z,soda,min,47.647,little sacramento river
2020-05-25T00:00:00Z,soda,dif,7.305,little sacramento river
2020-05-25T00:00:00Z,riverside,avg,49.22441666666668,little sacramento river
2020-05-25T00:00:00Z,riverside,max,52.291,little sacramento river
2020-05-25T00:00:00Z,riverside,min,46.974,little sacramento river
2020-05-25T00:00:00Z,riverside,dif,5.317,little sacramento river
2020-05-25T00:00:00Z,conant,avg,49.382250000000006,little sacramento river
2020-05-25T00:00:00Z,conant,max,52.423,little sacramento river
2020-05-25T00:00:00Z,conant,min,46.751,little sacramento river
2020-05-25T00:00:00Z,conant,dif,5.672000000000004,little sacramento river
2020-05-25T00:00:00Z,sims,avg,49.76862500000001,little sacramento river
2020-05-25T00:00:00Z,sims,max,53.035,little sacramento river
2020-05-25T00:00:00Z,sims,min,46.886,little sacramento river
2020-05-25T00:00:00Z,sims,dif,6.148999999999994,little sacramento river
2020-05-25T00:00:00Z,gibson,avg,50.56650000000001,little sacramento river
2020-05-25T00:00:00Z,gibson,max,53.559,little sacramento river
2020-05-25T00:00:00Z,gibson,min,47.736,little sacramento river
2020-05-25T00:00:00Z,gibson,dif,5.823,little sacramento river
2020-05-26T00:00:00Z,box,avg,47.68466666666668,little sacramento river
2020-05-26T00:00:00Z,box,max,48.983,little sacramento river
2020-05-26T00:00:00Z,box,min,46.796,little sacramento river
2020-05-26T00:00:00Z,box,dif,2.1869999999999976,little sacramento river
2020-05-26T00:00:00Z,cantara,avg,48.0063125,little sacramento river
2020-05-26T00:00:00Z,cantara,max,50.002,little sacramento river
2020-05-26T00:00:00Z,cantara,min,46.931,little sacramento river
2020-05-26T00:00:00Z,cantara,dif,3.071000000000005,little sacramento river
2020-05-26T00:00:00Z,mossbraeup,avg,48.783125000000005,little sacramento river
2020-05-26T00:00:00Z,mossbraeup,max,51.37,little sacramento river
2020-05-26T00:00:00Z,mossbraeup,min,47.422,little sacramento river
2020-05-26T00:00:00Z,mossbraeup,dif,3.9480000000000004,little sacramento river
2020-05-26T00:00:00Z,mossbraebelow,avg,48.56987500000002,little sacramento river
2020-05-26T00:00:00Z,mossbraebelow,max,50.797,little sacramento river
2020-05-26T00:00:00Z,mossbraebelow,min,47.334,little sacramento river
2020-05-26T00:00:00Z,mossbraebelow,dif,3.462999999999994,little sacramento river
2020-05-26T00:00:00Z,soda,avg,49.094083333333344,little sacramento river
2020-05-26T00:00:00Z,soda,max,52.16,little sacramento river
2020-05-26T00:00:00Z,soda,min,46.886,little sacramento river
2020-05-26T00:00:00Z,soda,dif,5.273999999999994,little sacramento river
2020-05-26T00:00:00Z,riverside,avg,50.863875000000014,little sacramento river
2020-05-26T00:00:00Z,riverside,max,52.597,little sacramento river
2020-05-26T00:00:00Z,riverside,min,48.004,little sacramento river
2020-05-26T00:00:00Z,riverside,dif,4.5930000000000035,little sacramento river
2020-05-26T00:00:00Z,conant,avg,50.919250000000005,little sacramento river
2020-05-26T00:00:00Z,conant,max,53.472,little sacramento river
2020-05-26T00:00:00Z,conant,min,47.826,little sacramento river
2020-05-26T00:00:00Z,conant,dif,5.646000000000001,little sacramento river
2020-05-26T00:00:00Z,sims,avg,50.92083333333334,little sacramento river
2020-05-26T00:00:00Z,sims,max,54.212,little sacramento river
2020-05-26T00:00:00Z,sims,min,47.914,little sacramento river
2020-05-26T00:00:00Z,sims,dif,6.298000000000002,little sacramento river
2020-05-26T00:00:00Z,gibson,avg,51.12714583333334,little sacramento river
2020-05-26T00:00:00Z,gibson,max,53.82,little sacramento river
2020-05-26T00:00:00Z,gibson,min,48.583,little sacramento river
2020-05-26T00:00:00Z,gibson,dif,5.237000000000002,little sacramento river
2020-05-27T00:00:00Z,box,avg,48.51793750000001,little sacramento river
2020-05-27T00:00:00Z,box,max,50.047,little sacramento river
2020-05-27T00:00:00Z,box,min,47.334,little sacramento river
2020-05-27T00:00:00Z,box,dif,2.712999999999994,little sacramento river
2020-05-27T00:00:00Z,cantara,avg,48.487249999999996,little sacramento river
2020-05-27T00:00:00Z,cantara,max,50.576,little sacramento river
2020-05-27T00:00:00Z,cantara,min,47.154,little sacramento river
2020-05-27T00:00:00Z,cantara,dif,3.421999999999997,little sacramento river
2020-05-27T00:00:00Z,mossbraeup,avg,49.13608333333334,little sacramento river
2020-05-27T00:00:00Z,mossbraeup,max,52.554,little sacramento river
2020-05-27T00:00:00Z,mossbraeup,min,47.064,little sacramento river
2020-05-27T00:00:00Z,mossbraeup,dif,5.490000000000002,little sacramento river
2020-05-27T00:00:00Z,mossbraebelow,avg,48.98710416666666,little sacramento river
2020-05-27T00:00:00Z,mossbraebelow,max,52.509,little sacramento river
2020-05-27T00:00:00Z,mossbraebelow,min,46.841,little sacramento river
2020-05-27T00:00:00Z,mossbraebelow,dif,5.667999999999999,little sacramento river
2020-05-27T00:00:00Z,soda,avg,50.94075,little sacramento river
2020-05-27T00:00:00Z,soda,max,55.256,little sacramento river
2020-05-27T00:00:00Z,soda,min,47.914,little sacramento river
2020-05-27T00:00:00Z,soda,dif,7.341999999999999,little sacramento river
2020-05-27T00:00:00Z,riverside,avg,50.63622916666668,little sacramento river
2020-05-27T00:00:00Z,riverside,max,53.865,little sacramento river
2020-05-27T00:00:00Z,riverside,min,47.914,little sacramento river
2020-05-27T00:00:00Z,riverside,dif,5.9510000000000005,little sacramento river
2020-05-27T00:00:00Z,conant,avg,51.09827083333334,little sacramento river
2020-05-27T00:00:00Z,conant,max,53.951,little sacramento river
2020-05-27T00:00:00Z,conant,min,47.826,little sacramento river
2020-05-27T00:00:00Z,conant,dif,6.125,little sacramento river
2020-05-27T00:00:00Z,sims,avg,51.54891666666668,little sacramento river
2020-05-27T00:00:00Z,sims,max,54.691,little sacramento river
2020-05-27T00:00:00Z,sims,min,48.36,little sacramento river
2020-05-27T00:00:00Z,sims,dif,6.331000000000003,little sacramento river
2020-05-27T00:00:00Z,gibson,avg,52.6035,little sacramento river
2020-05-27T00:00:00Z,gibson,max,54.952,little sacramento river
2020-05-27T00:00:00Z,gibson,min,50.002,little sacramento river
2020-05-27T00:00:00Z,gibson,dif,4.949999999999996,little sacramento river
2020-05-28T00:00:00Z,box,avg,48.41570833333333,little sacramento river
2020-05-28T00:00:00Z,box,max,50.311,little sacramento river
2020-05-28T00:00:00Z,box,min,46.706,little sacramento river
2020-05-28T00:00:00Z,box,dif,3.604999999999997,little sacramento river
2020-05-28T00:00:00Z,cantara,avg,48.801604166666664,little sacramento river
2020-05-28T00:00:00Z,cantara,max,51.062,little sacramento river
2020-05-28T00:00:00Z,cantara,min,46.841,little sacramento river
2020-05-28T00:00:00Z,cantara,dif,4.2209999999999965,little sacramento river
2020-05-28T00:00:00Z,mossbraeup,avg,49.73585416666666,little sacramento river
2020-05-28T00:00:00Z,mossbraeup,max,53.341,little sacramento river
2020-05-28T00:00:00Z,mossbraeup,min,47.289,little sacramento river
2020-05-28T00:00:00Z,mossbraeup,dif,6.052,little sacramento river
2020-05-28T00:00:00Z,mossbraebelow,avg,49.673562499999996,little sacramento river
2020-05-28T00:00:00Z,mossbraebelow,max,53.384,little sacramento river
2020-05-28T00:00:00Z,mossbraebelow,min,47.377,little sacramento river
2020-05-28T00:00:00Z,mossbraebelow,dif,6.006999999999998,little sacramento river
2020-05-28T00:00:00Z,soda,avg,50.4974375,little sacramento river
2020-05-28T00:00:00Z,soda,max,53.951,little sacramento river
2020-05-28T00:00:00Z,soda,min,47.736,little sacramento river
2020-05-28T00:00:00Z,soda,dif,6.215000000000003,little sacramento river
2020-05-28T00:00:00Z,riverside,avg,51.786687500000006,little sacramento river
2020-05-28T00:00:00Z,riverside,max,56.642,little sacramento river
2020-05-28T00:00:00Z,riverside,min,48.36,little sacramento river
2020-05-28T00:00:00Z,riverside,dif,8.282000000000004,little sacramento river
2020-05-28T00:00:00Z,conant,avg,52.30389583333335,little sacramento river
2020-05-28T00:00:00Z,conant,max,56.944,little sacramento river
2020-05-28T00:00:00Z,conant,min,48.538,little sacramento river
2020-05-28T00:00:00Z,conant,dif,8.406000000000006,little sacramento river
2020-05-28T00:00:00Z,sims,avg,52.737875000000024,little sacramento river
2020-05-28T00:00:00Z,sims,max,57.376,little sacramento river
2020-05-28T00:00:00Z,sims,min,49.073,little sacramento river
2020-05-28T00:00:00Z,sims,dif,8.302999999999997,little sacramento river
2020-05-28T00:00:00Z,gibson,avg,53.70033333333331,little sacramento river
2020-05-28T00:00:00Z,gibson,max,57.204,little sacramento river
2020-05-28T00:00:00Z,gibson,min,50.4,little sacramento river
2020-05-28T00:00:00Z,gibson,dif,6.804000000000002,little sacramento river
2020-05-29T00:00:00Z,box,avg,48.40491666666668,little sacramento river
2020-05-29T00:00:00Z,box,max,50.752,little sacramento river
2020-05-29T00:00:00Z,box,min,46.616,little sacramento river
2020-05-29T00:00:00Z,box,dif,4.136000000000003,little sacramento river
2020-05-29T00:00:00Z,cantara,avg,48.953187500000006,little sacramento river
2020-05-29T00:00:00Z,cantara,max,51.678,little sacramento river
2020-05-29T00:00:00Z,cantara,min,46.481,little sacramento river
2020-05-29T00:00:00Z,cantara,dif,5.196999999999996,little sacramento river
2020-05-29T00:00:00Z,mossbraeup,avg,49.89339583333334,little sacramento river
2020-05-29T00:00:00Z,mossbraeup,max,54.255,little sacramento river
2020-05-29T00:00:00Z,mossbraeup,min,46.751,little sacramento river
2020-05-29T00:00:00Z,mossbraeup,dif,7.504000000000005,little sacramento river
2020-05-29T00:00:00Z,mossbraebelow,avg,49.80547916666668,little sacramento river
2020-05-29T00:00:00Z,mossbraebelow,max,54.343,little sacramento river
2020-05-29T00:00:00Z,mossbraebelow,min,46.706,little sacramento river
2020-05-29T00:00:00Z,mossbraebelow,dif,7.6370000000000005,little sacramento river
2020-05-29T00:00:00Z,soda,avg,51.58664583333333,little sacramento river
2020-05-29T00:00:00Z,soda,max,56.685,little sacramento river
2020-05-29T00:00:00Z,soda,min,48.137,little sacramento river
2020-05-29T00:00:00Z,soda,dif,8.548000000000002,little sacramento river
2020-05-29T00:00:00Z,riverside,avg,52.075687499999994,little sacramento river
2020-05-29T00:00:00Z,riverside,max,57.031,little sacramento river
2020-05-29T00:00:00Z,riverside,min,47.871,little sacramento river
2020-05-29T00:00:00Z,riverside,dif,9.159999999999997,little sacramento river
2020-05-29T00:00:00Z,conant,avg,52.76485416666668,little sacramento river
2020-05-29T00:00:00Z,conant,max,57.463,little sacramento river
2020-05-29T00:00:00Z,conant,min,48.137,little sacramento river
2020-05-29T00:00:00Z,conant,dif,9.326,little sacramento river
2020-05-29T00:00:00Z,sims,avg,53.30345833333334,little sacramento river
2020-05-29T00:00:00Z,sims,max,57.979,little sacramento river
2020-05-29T00:00:00Z,sims,min,48.717,little sacramento river
2020-05-29T00:00:00Z,sims,dif,9.262,little sacramento river
2020-05-29T00:00:00Z,gibson,avg,54.47168750000001,little sacramento river
2020-05-29T00:00:00Z,gibson,max,57.979,little sacramento river
2020-05-29T00:00:00Z,gibson,min,50.576,little sacramento river
2020-05-29T00:00:00Z,gibson,dif,7.402999999999999,little sacramento river
2020-05-30T00:00:00Z,box,avg,48.60422916666668,little sacramento river
2020-05-30T00:00:00Z,box,max,50.752,little sacramento river
2020-05-30T00:00:00Z,box,min,46.974,little sacramento river
2020-05-30T00:00:00Z,box,dif,3.778000000000006,little sacramento river
2020-05-30T00:00:00Z,cantara,avg,49.04552083333332,little sacramento river
2020-05-30T00:00:00Z,cantara,max,51.895,little sacramento river
2020-05-30T00:00:00Z,cantara,min,46.751,little sacramento river
2020-05-30T00:00:00Z,cantara,dif,5.1440000000000055,little sacramento river
2020-05-30T00:00:00Z,mossbraeup,avg,50.189666666666675,little sacramento river
2020-05-30T00:00:00Z,mossbraeup,max,54.561,little sacramento river
2020-05-30T00:00:00Z,mossbraeup,min,46.886,little sacramento river
2020-05-30T00:00:00Z,mossbraeup,dif,7.674999999999997,little sacramento river
2020-05-30T00:00:00Z,mossbraebelow,avg,50.1480625,little sacramento river
2020-05-30T00:00:00Z,mossbraebelow,max,54.691,little sacramento river
2020-05-30T00:00:00Z,mossbraebelow,min,46.841,little sacramento river
2020-05-30T00:00:00Z,mossbraebelow,dif,7.850000000000001,little sacramento river
2020-05-30T00:00:00Z,soda,avg,51.83883333333335,little sacramento river
2020-05-30T00:00:00Z,soda,max,56.988,little sacramento river
2020-05-30T00:00:00Z,soda,min,47.602,little sacramento river
2020-05-30T00:00:00Z,soda,dif,9.386000000000003,little sacramento river
2020-05-30T00:00:00Z,riverside,avg,53.017312499999996,little sacramento river
2020-05-30T00:00:00Z,riverside,max,57.979,little sacramento river
